Date, Price 
12-Feb-04,9903.74
13-Feb-04,9913.84
16-Feb-04,9937.94
17-Feb-04,10037.38
18-Feb-04,10024.16
19-Feb-04,10111.12
20-Feb-04,10070.87
23-Feb-04,9946.88
24-Feb-04,9808.11
25-Feb-04,9849.33
26-Feb-04,9923.88
27-Feb-04,10005.41
1-Mar-04,10143.60
2-Mar-04,10263.21
3-Mar-04,10286.52
4-Mar-04,10250.58
5-Mar-04,10204.29
8-Mar-04,10130.99
9-Mar-04,10108.62
10-Mar-04,9994.87
11-Mar-04,9823.05
12-Mar-04,9861.36
15-Mar-04,9756.23
16-Mar-04,9841.82
17-Mar-04,9866.97
18-Mar-04,10021.66
19-Mar-04,9926.44
23-Mar-04,9765.58
24-Mar-04,9638.06
25-Mar-04,9618.75
26-Mar-04,9732.94
29-Mar-04,9699.59
30-Mar-04,9690.99
31-Mar-04,9773.27
1-Apr-04,9846.18
2-Apr-04,9973.28
5-Apr-04,9937.30
6-Apr-04,9974.08
7-Apr-04,9895.97
8-Apr-04,9923.15
13-Apr-04,10060.20
15-Apr-04,9901.24
16-Apr-04,9826.70
19-Apr-04,9772.51
20-Apr-04,9833.62
21-Apr-04,9732.31
22-Apr-04,9740.19
23-Apr-04,9711.55
26-Apr-04,9729.47
28-Apr-04,9678.49
29-Apr-04,9590.91
30-Apr-04,9455.17
3-May-04,9474.34
4-May-04,9613.15
5-May-04,9646.70
6-May-04,9483.08
7-May-04,9479.11
10-May-04,9138.82
11-May-04,9206.98
12-May-04,9086.31
13-May-04,9106.30
14-May-04,8841.38
17-May-04,8894.19
18-May-04,8841.75
19-May-04,9192.98
20-May-04,9152.57
21-May-04,9261.95
24-May-04,9090.01
25-May-04,9156.01
26-May-04,9310.81
27-May-04,9496.27
28-May-04,9412.85
31-May-04,9525.95
1-Jun-04,9412.27
2-Jun-04,9424.58
3-Jun-04,9333.36
4-Jun-04,9302.43
7-Jun-04,9480.27
8-Jun-04,9595.99
9-Jun-04,9530.16
10-Jun-04,9420.40
11-Jun-04,9304.01
14-Jun-04,9287.90
15-Jun-04,9203.21
17-Jun-04,9296.62
18-Jun-04,9288.86
21-Jun-04,9218.70
22-Jun-04,9153.13
23-Jun-04,9084.45
24-Jun-04,9295.47
25-Jun-04,9327.26
28-Jun-04,9250.13
29-Jun-04,9233.14
30-Jun-04,9200.62
1-Jul-04,9231.34
2-Jul-04,9138.95
5-Jul-04,9187.15
6-Jul-04,9179.94
7-Jul-04,9133.19
8-Jul-04,9036.59
9-Jul-04,9142.73
12-Jul-04,9128.84
13-Jul-04,9275.09
14-Jul-04,9192.32
15-Jul-04,9225.44
16-Jul-04,9104.55
19-Jul-04,8994.92
20-Jul-04,8997.89
21-Jul-04,9225.77
22-Jul-04,9089.42
23-Jul-04,9171.71
26-Jul-04,9183.67
27-Jul-04,9273.99
28-Jul-04,9341.61
29-Jul-04,9354.20
30-Jul-04,9405.23
2-Aug-04,9453.73
3-Aug-04,9529.33
4-Aug-04,9543.08
5-Aug-04,9509.86
6-Aug-04,9316.45
10-Aug-04,9280.21
11-Aug-04,9258.62
12-Aug-04,9604.86
13-Aug-04,9675.01
16-Aug-04,9929.19
17-Aug-04,9851.95
18-Aug-04,9794.20
19-Aug-04,9992.73
20-Aug-04,10041.89
23-Aug-04,10277.92
24-Aug-04,10149.18
25-Aug-04,10068.59
26-Aug-04,10107.39
27-Aug-04,10253.75
30-Aug-04,10245.96
31-Aug-04,10242.00
1-Sep-04,10217.90
2-Sep-04,10216.72
3-Sep-04,10277.97
6-Sep-04,10299.55
7-Sep-04,10182.36
8-Sep-04,10230.66
9-Sep-04,10293.46
10-Sep-04,10268.76
13-Sep-04,10276.75
14-Sep-04,10311.89
15-Sep-04,10265.32
16-Sep-04,10468.88
17-Sep-04,10570.00
20-Sep-04,10509.26
21-Sep-04,10552.28
22-Sep-04,10599.01
23-Sep-04,10548.88
27-Sep-04,10482.56
28-Sep-04,10633.63
29-Sep-04,10736.80
30-Sep-04,10780.46
1-Oct-04,10886.17
4-Oct-04,10795.48
5-Oct-04,10860.13
6-Oct-04,10924.57
7-Oct-04,11080.98
8-Oct-04,11103.04
11-Oct-04,11042.28
12-Oct-04,10896.45
13-Oct-04,10770.78
14-Oct-04,10788.14
15-Oct-04,10805.01
18-Oct-04,10702.57
19-Oct-04,10647.08
20-Oct-04,10552.31
21-Oct-04,10600.70
22-Oct-04,10597.87
25-Oct-04,10563.77
26-Oct-04,10734.36
27-Oct-04,10732.54
28-Oct-04,10546.95
29-Oct-04,10556.09
1-Nov-04,10668.12
2-Nov-04,10703.93
3-Nov-04,10723.81
4-Nov-04,10759.30
5-Nov-04,10924.17
8-Nov-04,10939.46
9-Nov-04,11080.39
10-Nov-04,11034.53
11-Nov-04,11168.61
12-Nov-04,11050.35
15-Nov-04,11101.40
16-Nov-04,11053.32
17-Nov-04,11088.44
18-Nov-04,11196.82
19-Nov-04,11169.90
22-Nov-04,11064.37
23-Nov-04,11080.68
24-Nov-04,11110.06
25-Nov-04,11224.77
26-Nov-04,11247.53
29-Nov-04,11315.57
30-Nov-04,11283.33
1-Dec-04,11373.69
2-Dec-04,11401.02
3-Dec-04,11295.82
6-Dec-04,11103.43
7-Dec-04,11119.99
8-Dec-04,11017.24
9-Dec-04,10958.12
10-Dec-04,10939.48
13-Dec-04,10945.27
14-Dec-04,11010.70
15-Dec-04,11056.51
17-Dec-04,11176.03
20-Dec-04,11244.86
21-Dec-04,11231.45
22-Dec-04,11275.41
23-Dec-04,11270.16
24-Dec-04,11293.73
28-Dec-04,11355.12
29-Dec-04,11365.44
30-Dec-04,11429.85
31-Dec-04,11405.72
3-Jan-05,11536.67
4-Jan-05,11454.39
5-Jan-05,11412.10
6-Jan-05,11544.59
7-Jan-05,11446.58
10-Jan-05,11392.36
11-Jan-05,11396.54
12-Jan-05,11457.30
13-Jan-05,11486.68
14-Jan-05,11512.57
17-Jan-05,11438.80
18-Jan-05,11365.68
19-Jan-05,11269.70
20-Jan-05,11223.82
21-Jan-05,11251.84
24-Jan-05,11276.92
25-Jan-05,11264.75
26-Jan-05,11349.57
27-Jan-05,11445.57
28-Jan-05,11432.07
31-Jan-05,11530.91
1-Feb-05,11699.60
2-Feb-05,11706.16
3-Feb-05,11766.03
4-Feb-05,11754.02
7-Feb-05,11797.93
8-Feb-05,11840.68
9-Feb-05,11864.90
10-Feb-05,11840.63
11-Feb-05,11825.39
14-Feb-05,11860.27
15-Feb-05,11822.27
16-Feb-05,11913.97
17-Feb-05,11993.90
18-Feb-05,12035.55
21-Feb-05,12076.07
22-Feb-05,11971.91
23-Feb-05,11941.25
24-Feb-05,12012.25
25-Feb-05,12082.25
28-Feb-05,12188.73
1-Mar-05,12201.75
2-Mar-05,12159.26
3-Mar-05,12252.07
4-Mar-05,12334.38
7-Mar-05,12334.38
8-Mar-05,12237.05
9-Mar-05,12281.89
10-Mar-05,12281.89
11-Mar-05,12265.66
14-Mar-05,12316.05
15-Mar-05,12312.75
16-Mar-05,12295.24
17-Mar-05,12459.22
18-Mar-05,12342.75
21-Mar-05,12224.79
22-Mar-05,12224.79
23-Mar-05,12060.17
24-Mar-05,11962.59
29-Mar-05,12003.80
30-Mar-05,11969.50
31-Mar-05,12083.30
1-Apr-05,12209.75
4-Apr-05,12051.48
5-Apr-05,12043.68
6-Apr-05,12028.53
7-Apr-05,12008.34
8-Apr-05,12106.09
11-Apr-05,12049.01
12-Apr-05,11973.00
13-Apr-05,11814.92
14-Apr-05,11916.32
15-Apr-05,11868.70
18-Apr-05,11712.58
19-Apr-05,11757.38
20-Apr-05,11684.30
21-Apr-05,11574.54
22-Apr-05,11532.34
25-Apr-05,11557.34
26-Apr-05,11573.64
28-Apr-05,11242.75
29-Apr-05,11324.02
3-May-05,11446.40
4-May-05,11436.90
5-May-05,11562.40
6-May-05,11682.70
9-May-05,11883.30
10-May-05,11818.80
11-May-05,11833.80
12-May-05,11884.20
13-May-05,11680.20
16-May-05,11830.00
17-May-05,11838.00
18-May-05,12007.10
19-May-05,11969.40
20-May-05,12155.10
23-May-05,12222.50
24-May-05,12273.40
25-May-05,12199.40
26-May-05,12437.50
27-May-05,12499.60
30-May-05,12648.70
31-May-05,12518.60
1-Jun-05,12604.20
2-Jun-05,12698.80
3-Jun-05,12753.00
6-Jun-05,12813.20
7-Jun-05,12691.90
8-Jun-05,12711.10
9-Jun-05,12712.70
10-Jun-05,12734.20
13-Jun-05,12931.50
14-Jun-05,12932.20
15-Jun-05,12922.20
17-Jun-05,13028.40
20-Jun-05,13055.30
21-Jun-05,13022.90
22-Jun-05,13021.70
23-Jun-05,12979.20
24-Jun-05,12806.00
27-Jun-05,12758.40
28-Jun-05,12773.70
29-Jun-05,12888.90
30-Jun-05,12859.20
1-Jul-05,12946.60
4-Jul-05,13019.70
5-Jul-05,13072.40
6-Jul-05,13093.60
7-Jul-05,13001.50
8-Jul-05,13152.70
11-Jul-05,13192.40
12-Jul-05,13171.30
13-Jul-05,13325.70
14-Jul-05,13416.70
15-Jul-05,13353.20
18-Jul-05,13399.90
19-Jul-05,13498.40
20-Jul-05,13507.40
21-Jul-05,13543.60
22-Jul-05,13640.90
25-Jul-05,13746.70
26-Jul-05,13664.60
27-Jul-05,13718.40
28-Jul-05,13806.60
29-Jul-05,13725.80
1-Aug-05,13768.30
2-Aug-05,13884.80
3-Aug-05,13991.20
4-Aug-05,14026.30
5-Aug-05,14017.70
7-Aug-05,14151.50
8-Aug-05,14151.50
9-Aug-05,14272.30
10-Aug-05,14272.30
11-Aug-05,14267.10
12-Aug-05,14336.30
15-Aug-05,14414.20
16-Aug-05,14276.40
17-Aug-05,14081.80
18-Aug-05,14027.50
19-Aug-05,14161.80
22-Aug-05,14207.20
23-Aug-05,14190.90
24-Aug-05,13949.80
25-Aug-05,13905.50
26-Aug-05,13809.50
29-Aug-05,13790.30
30-Aug-05,13828.50
31-Aug-05,13949.50
1-Sep-05,14185.60
2-Sep-05,14291.20
5-Sep-05,14208.80
6-Sep-05,14361.60
7-Sep-05,14444.30
8-Sep-05,14348.20
9-Sep-05,14373.60
12-Sep-05,14530.20
13-Sep-05,14419.20
14-Sep-05,14457.80
15-Sep-05,14613.50
16-Sep-05,14843.60
19-Sep-05,14934.00
20-Sep-05,14812.10
21-Sep-05,14896.80
22-Sep-05,14699.90
23-Sep-05,14613.10
26-Sep-05,14877.60
27-Sep-05,14938.80
28-Sep-05,15137.10
29-Sep-05,15163.80
30-Sep-05,15363.60
3-Oct-05,15157.90
4-Oct-05,15181.30
5-Oct-05,15076.80
6-Oct-05,14800.20
7-Oct-05,14649.85
10-Oct-05,14635.83
11-Oct-05,14803.44
12-Oct-05,14829.25
13-Oct-05,14444.26
14-Oct-05,14183.98
17-Oct-05,14435.61
18-Oct-05,14328.16
19-Oct-05,14050.71
20-Oct-05,14338.16
21-Oct-05,14107.89
24-Oct-05,14501.77
25-Oct-05,14602.51
26-Oct-05,14935.87
27-Oct-05,14744.75
28-Oct-05,14742.11
31-Oct-05,14946.05
1-Nov-05,15075.65
2-Nov-05,15060.03
3-Nov-05,15445.09
4-Nov-05,15360.87
7-Nov-05,15530.16
8-Nov-05,15248.54
9-Nov-05,15281.09
10-Nov-05,15466.12
11-Nov-05,15572.90
14-Nov-05,15862.86
15-Nov-05,15756.95
16-Nov-05,15582.05
17-Nov-05,15745.54
18-Nov-05,15924.39
21-Nov-05,15897.44
22-Nov-05,15741.58
23-Nov-05,15686.66
24-Nov-05,15899.06
25-Nov-05,15768.93
28-Nov-05,15644.16
29-Nov-05,15493.39
30-Nov-05,15228.83
1-Dec-05,15254.94
2-Dec-05,15391.08
5-Dec-05,15307.22
6-Dec-05,15451.09
7-Dec-05,15721.80
8-Dec-05,15680.73
9-Dec-05,15826.98
12-Dec-05,16011.59
13-Dec-05,15828.80
14-Dec-05,15869.28
15-Dec-05,16073.25
19-Dec-05,16272.44
20-Dec-05,16155.18
21-Dec-05,16287.83
22-Dec-05,16435.36
23-Dec-05,16497.92
27-Dec-05,16685.92
28-Dec-05,16437.19
29-Dec-05,16526.27
30-Dec-05,16438.05
3-Jan-06,16692.47
4-Jan-06,16726.95
5-Jan-06,16550.73
6-Jan-06,16702.11
9-Jan-06,16810.53
10-Jan-06,16693.13
11-Jan-06,16797.19
12-Jan-06,16767.78
13-Jan-06,16738.63
16-Jan-06,16499.92
17-Jan-06,16446.06
18-Jan-06,16508.26
19-Jan-06,16913.76
20-Jan-06,17058.17
23-Jan-06,16958.63
24-Jan-06,17170.08
25-Jan-06,17401.97
26-Jan-06,17560.92
27-Jan-06,17867.08
30-Jan-06,17741.41
31-Jan-06,17886.18
1-Feb-06,18176.95
2-Feb-06,18222.63
3-Feb-06,17650.91
6-Feb-06,17916.68
7-Feb-06,17784.34
8-Feb-06,17355.14
9-Feb-06,17598.28
10-Feb-06,17508.03
13-Feb-06,17076.80
14-Feb-06,16880.97
15-Feb-06,16837.17
16-Feb-06,16765.79
17-Feb-06,17484.22
20-Feb-06,17470.92
21-Feb-06,17602.62
22-Feb-06,17738.44
23-Feb-06,17696.37
24-Feb-06,17514.73
27-Feb-06,17688.14
28-Feb-06,17125.19
2-Mar-06,17423.86
3-Mar-06,17339.25
6-Mar-06,17402.43
7-Mar-06,16673.52
8-Mar-06,16608.59
9-Mar-06,16882.27
10-Mar-06,16784.98
13-Mar-06,16983.37
14-Mar-06,17317.72
15-Mar-06,17719.48
16-Mar-06,17657.71
17-Mar-06,17848.20
20-Mar-06,18156.17
22-Mar-06,17989.20
23-Mar-06,18155.60
24-Mar-06,18312.18
27-Mar-06,18429.61
28-Mar-06,18198.97
29-Mar-06,18316.69
30-Mar-06,18665.91
31-Mar-06,18314.78
3-Apr-06,18678.11
4-Apr-06,18614.38
5-Apr-06,18644.59
6-Apr-06,18595.10
7-Apr-06,18561.43
10-Apr-06,18679.57
11-Apr-06,18828.59
12-Apr-06,18682.24
13-Apr-06,18619.52
18-Apr-06,18897.81
19-Apr-06,19050.64
20-Apr-06,18948.50
21-Apr-06,18998.21
24-Apr-06,19025.69
25-Apr-06,19000.60
26-Apr-06,19311.90
28-Apr-06,19074.99
2-May-06,19338.53
3-May-06,19292.11
4-May-06,19455.99
5-May-06,19753.88
8-May-06,19692.03
9-May-06,19835.93
10-May-06,19954.54
11-May-06,20020.23
12-May-06,19731.63
15-May-06,19001.76
16-May-06,18830.34
17-May-06,18660.65
18-May-06,18410.63
19-May-06,18240.81
22-May-06,17701.99
23-May-06,18468.72
24-May-06,18087.15
25-May-06,18110.63
26-May-06,18789.98
29-May-06,18903.47
30-May-06,18540.78
31-May-06,18660.12
1-Jun-06,18446.29
2-Jun-06,18953.27
5-Jun-06,18930.23
6-Jun-06,18097.68
7-Jun-06,17824.07
8-Jun-06,16597.80
9-Jun-06,17526.61
12-Jun-06,17330.95
13-Jun-06,16624.30
14-Jun-06,16997.73
15-Jun-06,17917.27
19-Jun-06,18067.52
20-Jun-06,18492.17
21-Jun-06,18892.39
22-Jun-06,18929.09
23-Jun-06,18788.15
26-Jun-06,18660.03
27-Jun-06,18581.07
28-Jun-06,18553.48
29-Jun-06,19102.56
30-Jun-06,19538.32
3-Jul-06,19665.30
4-Jul-06,19617.65
5-Jul-06,19185.40
6-Jul-06,19503.27
7-Jul-06,19626.88
10-Jul-06,19615.34
11-Jul-06,19519.58
12-Jul-06,19834.15
13-Jul-06,19216.85
14-Jul-06,18946.40
17-Jul-06,18575.51
18-Jul-06,18551.07
19-Jul-06,19105.33
20-Jul-06,18785.64
21-Jul-06,18440.08
24-Jul-06,18624.35
25-Jul-06,18667.62
26-Jul-06,18792.41
27-Jul-06,19068.36
28-Jul-06,18977.56
31-Jul-06,19127.38
1-Aug-06,18863.43
2-Aug-06,19027.45
3-Aug-06,18948.19
4-Aug-06,19252.04
7-Aug-06,18925.83
8-Aug-06,19032.41
10-Aug-06,18761.70
11-Aug-06,18906.03
14-Aug-06,18962.82
15-Aug-06,19151.42
16-Aug-06,19276.07
17-Aug-06,19564.03
18-Aug-06,19455.77
21-Aug-06,19921.01
22-Aug-06,20187.67
23-Aug-06,19838.39
24-Aug-06,19844.77
25-Aug-06,19942.05
28-Aug-06,20113.31
29-Aug-06,19813.80
30-Aug-06,20193.11
31-Aug-06,20093.68
1-Sep-06,20361.95
4-Sep-06,20639.52
5-Sep-06,20581.35
6-Sep-06,20511.82
7-Sep-06,20023.07
8-Sep-06,19852.20
11-Sep-06,19197.77
12-Sep-06,19398.57
13-Sep-06,19448.84
14-Sep-06,19606.22
15-Sep-06,19527.71
18-Sep-06,19561.47
19-Sep-06,19641.19
20-Sep-06,19749.48
21-Sep-06,20007.54
22-Sep-06,20134.63
26-Sep-06,20280.44
27-Sep-06,20365.83
28-Sep-06,20612.97
29-Sep-06,20495.74
2-Oct-06,20686.01
3-Oct-06,20402.26
4-Oct-06,20492.10
5-Oct-06,20589.18
6-Oct-06,20612.08
9-Oct-06,20879.11
10-Oct-06,20898.53
11-Oct-06,20771.19
12-Oct-06,20831.17
13-Oct-06,20902.38
16-Oct-06,21193.57
17-Oct-06,21199.31
18-Oct-06,21249.97
19-Oct-06,21306.70
20-Oct-06,21391.33
23-Oct-06,21525.91
24-Oct-06,21572.94
25-Oct-06,21510.91
26-Oct-06,21210.65
27-Oct-06,21052.34
30-Oct-06,21186.58
31-Oct-06,21298.54
1-Nov-06,21541.24
2-Nov-06,21466.26
3-Nov-06,21519.76
6-Nov-06,21884.04
7-Nov-06,21942.40
8-Nov-06,21866.89
9-Nov-06,21581.86
10-Nov-06,21706.77
13-Nov-06,21457.81
14-Nov-06,21538.45
15-Nov-06,21520.67
16-Nov-06,21292.96
17-Nov-06,21045.11
20-Nov-06,21469.06
21-Nov-06,21639.97
22-Nov-06,21721.59
23-Nov-06,21662.06
24-Nov-06,21790.80
27-Nov-06,21607.14
28-Nov-06,21378.56
29-Nov-06,21495.83
30-Nov-06,21758.65
1-Dec-06,21855.80
4-Dec-06,21861.53
5-Dec-06,21978.12
6-Dec-06,21725.19
7-Dec-06,21635.46
8-Dec-06,21541.04
11-Dec-06,21485.50
12-Dec-06,21339.92
13-Dec-06,21493.83
14-Dec-06,21729.73
15-Dec-06,21916.45
18-Dec-06,21878.36
19-Dec-06,21857.11
20-Dec-06,22172.95
21-Dec-06,22552.81
22-Dec-06,22334.38
27-Dec-06,22627.83
28-Dec-06,22675.27
29-Dec-06,22607.16
2-Jan-07,22854.16
3-Jan-07,22291.14
4-Jan-07,21886.18
5-Jan-07,21959.60
8-Jan-07,22111.79
9-Jan-07,22285.15
10-Jan-07,22209.40
11-Jan-07,22327.94
12-Jan-07,22534.92
15-Jan-07,22810.95
16-Jan-07,22747.21
17-Jan-07,22531.80
18-Jan-07,22764.92
19-Jan-07,22443.56
22-Jan-07,22659.39
23-Jan-07,22623.80
24-Jan-07,22956.65
25-Jan-07,23085.21
26-Jan-07,22872.90
29-Jan-07,22842.17
30-Jan-07,22988.85
31-Jan-07,22941.71
1-Feb-07,23278.49
2-Feb-07,23151.11
5-Feb-07,23087.95
6-Feb-07,23428.54
7-Feb-07,23420.98
8-Feb-07,23078.62
9-Feb-07,23126.62
12-Feb-07,23282.06
13-Feb-07,23473.02
14-Feb-07,23751.88
15-Feb-07,23962.16
16-Feb-07,23923.05
19-Feb-07,24029.73
20-Feb-07,23914.82
21-Feb-07,23701.74
22-Feb-07,24074.19
23-Feb-07,24156.59
26-Feb-07,24283.57
27-Feb-07,23435.34
28-Feb-07,23176.03
1-Mar-07,22740.84
2-Mar-07,22990.69
5-Mar-07,22416.21
6-Mar-07,22701.37
7-Mar-07,22727.84
8-Mar-07,23031.64
9-Mar-07,23334.01
12-Mar-07,23406.70
13-Mar-07,23246.82
14-Mar-07,22674.28
15-Mar-07,23071.80
16-Mar-07,23263.59
19-Mar-07,23579.07
20-Mar-07,23747.96
22-Mar-07,23997.31
23-Mar-07,24243.26
26-Mar-07,24089.98
27-Mar-07,24181.84
28-Mar-07,24183.98
29-Mar-07,24491.64
30-Mar-07,24590.20
2-Apr-07,24726.73
3-Apr-07,24864.52
4-Apr-07,24802.70
5-Apr-07,24826.32
10-Apr-07,25132.92
11-Apr-07,24884.93
12-Apr-07,25067.76
13-Apr-07,25351.86
16-Apr-07,25562.51
17-Apr-07,25688.68
18-Apr-07,25312.23
19-Apr-07,25261.93
20-Apr-07,25500.65
23-Apr-07,25620.18
24-Apr-07,25260.76
25-Apr-07,25338.50
26-Apr-07,25173.35
30-Apr-07,25231.65
2-May-07,25378.30
3-May-07,25318.70
4-May-07,25684.54
7-May-07,25832.60
8-May-07,25202.29
9-May-07,25398.19
10-May-07,25483.34
11-May-07,25731.62
14-May-07,25152.52
15-May-07,25144.76
16-May-07,25112.39
17-May-07,24933.51
18-May-07,25375.08
21-May-07,25679.52
22-May-07,25642.06
23-May-07,26077.80
24-May-07,25795.40
25-May-07,25536.42
28-May-07,25651.70
29-May-07,25705.40
30-May-07,25502.56
31-May-07,25701.40
1-Jun-07,26015.04
4-Jun-07,25934.57
5-Jun-07,25965.94
6-Jun-07,25631.23
7-Jun-07,25649.54
8-Jun-07,25311.90
11-Jun-07,25668.90
12-Jun-07,25436.96
13-Jun-07,25787.57
14-Jun-07,26164.32
15-Jun-07,26508.70
18-Jun-07,26494.09
19-Jun-07,26423.50
20-Jun-07,26686.11
21-Jun-07,26499.37
22-Jun-07,26294.83
25-Jun-07,26139.70
26-Jun-07,25989.18
27-Jun-07,25568.75
28-Jun-07,25666.19
29-Jun-07,25564.57
2-Jul-07,25955.63
3-Jul-07,25992.11
4-Jul-07,26082.29
5-Jul-07,26131.57
6-Jul-07,26448.97
9-Jul-07,26921.20
10-Jul-07,26656.20
11-Jul-07,26883.91
12-Jul-07,27028.86
13-Jul-07,27202.76
16-Jul-07,27109.82
17-Jul-07,26841.21
18-Jul-07,26644.76
19-Jul-07,26843.03
20-Jul-07,26911.52
23-Jul-07,27101.50
24-Jul-07,26806.08
25-Jul-07,26331.06
26-Jul-07,25844.39
27-Jul-07,24985.92
30-Jul-07,25467.53
31-Jul-07,25846.41
1-Aug-07,25151.56
2-Aug-07,25194.83
3-Aug-07,24915.31
6-Aug-07,24292.15
7-Aug-07,24696.93
8-Aug-07,25561.74
10-Aug-07,24434.00
13-Aug-07,25115.40
14-Aug-07,24712.41
15-Aug-07,24471.24
16-Aug-07,23419.29
17-Aug-07,23419.07
20-Aug-07,24072.49
21-Aug-07,23951.81
22-Aug-07,24650.79
23-Aug-07,24856.00
24-Aug-07,24795.53
27-Aug-07,25204.93
28-Aug-07,24834.96
29-Aug-07,24964.87
30-Aug-07,25258.18
31-Aug-07,25983.13
3-Sep-07,26171.02
4-Sep-07,26349.37
5-Sep-07,26001.34
6-Sep-07,26169.19
7-Sep-07,25620.47
10-Sep-07,25564.77
11-Sep-07,26170.94
12-Sep-07,26023.68
13-Sep-07,26401.10
14-Sep-07,26236.95
17-Sep-07,25853.97
18-Sep-07,26067.01
19-Sep-07,27116.04
20-Sep-07,27163.52
21-Sep-07,27049.61
25-Sep-07,27131.62
26-Sep-07,27158.44
27-Sep-07,27257.72
28-Sep-07,27267.58
1-Oct-07,27485.88
2-Oct-07,27722.18
3-Oct-07,27990.11
4-Oct-07,28146.56
5-Oct-07,28169.01
8-Oct-07,28013.41
9-Oct-07,28168.97
10-Oct-07,28425.95
11-Oct-07,28762.62
12-Oct-07,28475.38
15-Oct-07,28423.31
16-Oct-07,28305.30
17-Oct-07,28321.95
18-Oct-07,28261.35
19-Oct-07,27998.07
22-Oct-07,27389.30
23-Oct-07,27675.61
24-Oct-07,27244.24
25-Oct-07,27593.35
26-Oct-07,27939.61
29-Oct-07,28335.75
30-Oct-07,28372.48
31-Oct-07,28477.05
1-Nov-07,27954.72
2-Nov-07,27661.14
5-Nov-07,27446.23
6-Nov-07,27868.22
7-Nov-07,27874.41
8-Nov-07,28209.04
9-Nov-07,28054.25
12-Nov-07,27930.97
13-Nov-07,27613.10
14-Nov-07,27825.15
15-Nov-07,27281.66
16-Nov-07,26982.47
19-Nov-07,26352.53
20-Nov-07,26703.16
21-Nov-07,26337.48
22-Nov-07,26347.11
23-Nov-07,26864.05
26-Nov-07,26710.96
27-Nov-07,26574.61
28-Nov-07,26716.45
29-Nov-07,27222.91
30-Nov-07,27629.35
3-Dec-07,27623.78
4-Dec-07,27228.73
5-Dec-07,27404.95
6-Dec-07,27421.55
7-Dec-07,27670.38
10-Dec-07,27760.71
11-Dec-07,27735.46
12-Dec-07,27587.80
13-Dec-07,26673.64
14-Dec-07,26004.53
18-Dec-07,25858.96
19-Dec-07,25461.54
20-Dec-07,25811.98
21-Dec-07,26706.85
24-Dec-07,26868.14
27-Dec-07,27120.75
28-Dec-07,26965.12
31-Dec-07,26250.29
2-Jan-08,26569.26
3-Jan-08,26449.68
4-Jan-08,26311.79
7-Jan-08,25994.90
8-Jan-08,26288.65
9-Jan-08,25769.09
10-Jan-08,25300.90
11-Jan-08,24936.87
14-Jan-08,25432.12
15-Jan-08,25125.36
16-Jan-08,24464.96
17-Jan-08,24616.33
18-Jan-08,24238.96
21-Jan-08,23085.52
22-Jan-08,23055.24
23-Jan-08,22778.15
24-Jan-08,24104.88
25-Jan-08,24192.11
28-Jan-08,23431.41
29-Jan-08,24197.69
30-Jan-08,24857.23
31-Jan-08,25117.79
1-Feb-08,26587.50
4-Feb-08,26372.98
5-Feb-08,25540.57
6-Feb-08,25673.75
7-Feb-08,25567.12
8-Feb-08,25756.72
11-Feb-08,25441.34
12-Feb-08,26404.12
13-Feb-08,26279.27
14-Feb-08,26786.64
15-Feb-08,26249.04
18-Feb-08,26744.83
19-Feb-08,27292.58
20-Feb-08,27236.64
21-Feb-08,27945.59
22-Feb-08,27603.68
25-Feb-08,27551.66
26-Feb-08,27993.43
27-Feb-08,27718.38
28-Feb-08,27795.87
29-Feb-08,28347.86
3-Mar-08,28348.42
4-Mar-08,28642.04
5-Mar-08,28314.67
6-Mar-08,28909.46
7-Mar-08,28580.35
10-Mar-08,27967.87
11-Mar-08,28017.15
12-Mar-08,28509.05
13-Mar-08,28109.23
14-Mar-08,28479.52
17-Mar-08,27831.12
18-Mar-08,27908.63
19-Mar-08,27363.52
20-Mar-08,26254.49
25-Mar-08,26984.44
26-Mar-08,27521.40
27-Mar-08,27935.26
28-Mar-08,27798.70
31-Mar-08,27409.99
1-Apr-08,27459.88
2-Apr-08,27738.66
3-Apr-08,27783.69
4-Apr-08,28204.58
7-Apr-08,28774.39
8-Apr-08,28635.21
9-Apr-08,29193.15
10-Apr-08,29081.12
11-Apr-08,29011.96
14-Apr-08,28680.65
15-Apr-08,29198.80
16-Apr-08,29782.56
17-Apr-08,29618.47
18-Apr-08,29508.84
21-Apr-08,29681.77
22-Apr-08,29638.81
23-Apr-08,29673.74
24-Apr-08,29140.41
25-Apr-08,29039.34
29-Apr-08,28498.40
30-Apr-08,28675.37
5-May-08,29255.55
6-May-08,29911.86
7-May-08,29856.99
8-May-08,30145.83
9-May-08,30127.72
12-May-08,30151.00
13-May-08,30000.43
14-May-08,30402.99
15-May-08,30665.72
16-May-08,30704.81
19-May-08,31209.53
20-May-08,30986.27
21-May-08,30959.89
22-May-08,31315.34
23-May-08,30602.35
26-May-08,30801.38
27-May-08,30536.33
28-May-08,30263.31
29-May-08,29997.26
30-May-08,29939.96
2-Jun-08,29853.46
3-Jun-08,29835.46
4-Jun-08,29640.03
5-Jun-08,29883.76
6-Jun-08,29857.73
9-Jun-08,29657.69
10-Jun-08,29226.75
11-Jun-08,28807.41
12-Jun-08,29201.93
13-Jun-08,29233.79
17-Jun-08,29655.55
18-Jun-08,29181.65
19-Jun-08,29546.68
20-Jun-08,28824.04
23-Jun-08,28770.24
