Date,JSE,NSE
26-Apr-10,26299.58,1212.00
28-Apr-10,25518.21,1191.00
29-Apr-10,25718.18,1207.00
30-Apr-10,25629.93,1187.00
3-May-10,25600.00,1202.00
4-May-10,24886.74,1174.00
5-May-10,24615.68,1166.00
6-May-10,24520.76,1128.00
7-May-10,23598.02,1111.00
10-May-10,24678.19,1160.00
11-May-10,24523.20,1156.00
12-May-10,25131.33,1172.00
13-May-10,25044.28,1157.00
14-May-10,24355.07,1136.00
17-May-10,24320.06,1137.00
18-May-10,24576.20,1121.00
19-May-10,24175.94,1115.00
20-May-10,23392.07,1072.00
21-May-10,23349.10,1088.00
24-May-10,23858.10,1074.00
25-May-10,23295.60,1074.00
26-May-10,24134.43,1068.00
27-May-10,24500.33,1103.00
28-May-10,24218.98,1089.00
31-May-10,24157.99,
1-Jun-10,24353.20,1071.00
2-Jun-10,24277.35,1098.00
3-Jun-10,24172.47,1103.00
4-Jun-10,23604.51,1065.00
7-Jun-10,23263.12,1051.00
8-Jun-10,23093.24,1062.00
9-Jun-10,23718.85,1056.00
10-Jun-10,24190.67,1087.00
11-Jun-10,23888.31,1092.00
14-Jun-10,24499.27,1090.00
15-Jun-10,24715.03,1115.00
17-Jun-10,24812.68,1116.00
18-Jun-10,24754.90,1118.00
21-Jun-10,25032.06,1113.00
22-Jun-10,24934.83,1095.00
23-Jun-10,24630.17,1092.00
24-Jun-10,24414.55,1074.00
25-Jun-10,24263.82,1077.00
28-Jun-10,24308.52,1075.00
29-Jun-10,23727.08,1041.00
30-Jun-10,23294.83,1031.00
1-Jul-10,23066.67,1027.00
2-Jul-10,23355.16,1023.00
5-Jul-10,23223.87,
6-Jul-10,23756.24,1028.00
7-Jul-10,23886.39,1060.00
8-Jul-10,24070.74,1070.00
9-Jul-10,24284.88,1078.00
12-Jul-10,24193.39,1079.00
13-Jul-10,24492.08,1095.00
14-Jul-10,24424.08,1095.00
15-Jul-10,24408.30,1097.00
16-Jul-10,24465.49,1065.00
19-Jul-10,24264.80,1071.00
20-Jul-10,24288.28,1084.00
21-Jul-10,24768.14,1070.00
22-Jul-10,25191.91,1094.00
23-Jul-10,25333.32,1103.00
26-Jul-10,25381.47,1115.00
27-Jul-10,25345.53,1114.00
28-Jul-10,25235.80,1106.00
29-Jul-10,25409.97,1102.00
30-Jul-10,25224.60,1102.00
2-Aug-10,25751.57,1126.00
3-Aug-10,25513.06,1121.00
4-Aug-10,25447.47,1127.00
5-Aug-10,25427.89,1126.00
6-Aug-10,25172.71,1122.00
10-Aug-10,24818.47,1121.00
11-Aug-10,24369.37,1090.00
12-Aug-10,24376.10,1084.00
13-Aug-10,24424.34,1079.00
16-Aug-10,24489.89,1079.00
17-Aug-10,24585.51,1093.00
18-Aug-10,24205.87,1094.00
19-Aug-10,24063.35,1076.00
20-Aug-10,23921.25,1072.00
23-Aug-10,24298.57,1067.00
24-Aug-10,24008.42,1052.00
25-Aug-10,23410.06,1055.00
26-Aug-10,23801.53,1047.00
27-Aug-10,23644.46,1065.00
30-Aug-10,24051.89,1049.00
31-Aug-10,24127.05,1049.00
1-Sep-10,24860.28,1080.00
2-Sep-10,24718.08,1090.00
3-Sep-10,24825.46,1105.00
6-Sep-10,24864.12,
7-Sep-10,24550.18,1092.00
8-Sep-10,24827.88,1099.00
9-Sep-10,24873.98,1104.00
10-Sep-10,24966.81,1110.00
13-Sep-10,25355.17,1122.00
14-Sep-10,25359.43,1121.00
15-Sep-10,25356.77,1125.00
16-Sep-10,25323.57,1125.00
17-Sep-10,25258.33,1126.00
20-Sep-10,25549.75,1143.00
21-Sep-10,25534.47,1140.00
22-Sep-10,25543.76,1134.00
23-Sep-10,25521.12,1125.00
27-Sep-10,25740.17,1142.00
28-Sep-10,25756.12,1148.00
29-Sep-10,25808.91,1145.00
30-Sep-10,26154.31,1141.00
1-Oct-10,25982.05,1146.00
4-Oct-10,26023.49,1137.00
5-Oct-10,26300.74,1161.00
6-Oct-10,26437.00,1160.00
7-Oct-10,26265.37,1158.00
8-Oct-10,26393.16,1165.00
11-Oct-10,26491.80,1165.00
12-Oct-10,26517.35,1170.00
13-Oct-10,26990.02,1178.00
14-Oct-10,26962.01,1174.00
15-Oct-10,26772.72,1176.00
18-Oct-10,26864.85,1185.00
19-Oct-10,26662.37,1166.00
20-Oct-10,26735.26,1178.00
21-Oct-10,27083.28,1180.00
22-Oct-10,26763.73,1183.00
25-Oct-10,26912.58,1186.00
26-Oct-10,26780.32,1186.00
27-Oct-10,26599.03,1183.00
28-Oct-10,26831.43,1184.00
29-Oct-10,27053.68,1183.00
1-Nov-10,27241.02,1184.00
2-Nov-10,27198.21,1194.00
3-Nov-10,27378.81,1198.00
4-Nov-10,27892.84,1221.00
5-Nov-10,28048.91,1226.00
8-Nov-10,27958.87,1223.00
9-Nov-10,28227.93,1213.00
10-Nov-10,28050.65,1219.00
11-Nov-10,28107.50,1214.00
12-Nov-10,28253.76,1199.00
15-Nov-10,28369.13,1198.00
16-Nov-10,27972.35,1178.00
17-Nov-10,27902.68,1179.00
18-Nov-10,28114.84,1197.00
19-Nov-10,27930.33,1200.00
22-Nov-10,27941.48,1198.00
23-Nov-10,27453.42,1181.00
24-Nov-10,27665.75,1198.00
25-Nov-10,27834.55,
26-Nov-10,27730.43,1189.00
29-Nov-10,27279.10,1188.00
30-Nov-10,26844.52,1181.00
1-Dec-10,27354.92,1206.00
2-Dec-10,27693.41,1222.00
3-Dec-10,27933.41,1225.00
6-Dec-10,28191.09,1223.00
7-Dec-10,28317.92,1224.00
8-Dec-10,28338.17,1228.00
9-Dec-10,28173.79,1233.00
10-Dec-10,28050.46,1240.00
13-Dec-10,28128.29,1241.00
14-Dec-10,28227.83,1242.00
15-Dec-10,28280.73,1235.00
17-Dec-10,28215.48,1244.00
20-Dec-10,28316.93,1247.00
21-Dec-10,28642.11,1255.00
22-Dec-10,28609.91,1259.00
23-Dec-10,28675.08,1257.00
24-Dec-10,28582.68,
28-Dec-10,28558.30,1259.00
29-Dec-10,28665.71,1260.00
30-Dec-10,28753.85,1258.00
31-Dec-10,28639.40,1258.00
3-Jan-11,28830.78,1272.00
4-Jan-11,28933.58,1270.00
5-Jan-11,28502.97,1277.00
6-Jan-11,28608.82,1274.00
7-Jan-11,28415.54,1272.00
10-Jan-11,28220.69,1270.00
11-Jan-11,28700.04,1275.00
12-Jan-11,29038.72,1286.00
13-Jan-11,29199.02,1284.00
14-Jan-11,29226.96,1293.00
17-Jan-11,28893.16,
18-Jan-11,29192.55,1295.00
19-Jan-11,29013.19,1282.00
20-Jan-11,28514.94,1280.00
21-Jan-11,28808.74,1283.00
24-Jan-11,28545.01,1291.00
25-Jan-11,28334.12,1291.00
26-Jan-11,28647.40,1297.00
27-Jan-11,28812.39,1300.00
28-Jan-11,28232.10,1276.00
31-Jan-11,28145.34,1286.00
1-Feb-11,28625.33,1308.00
2-Feb-11,29274.22,1304.00
3-Feb-11,29609.47,1307.00
4-Feb-11,29718.96,1311.00
7-Feb-11,29621.70,1319.00
8-Feb-11,29616.21,1325.00
9-Feb-11,29507.02,1321.00
10-Feb-11,29247.51,1322.00
11-Feb-11,29813.43,1329.00
14-Feb-11,29922.75,1332.00
15-Feb-11,29877.59,1328.00
16-Feb-11,29578.17,1336.00
17-Feb-11,29498.06,1340.00
18-Feb-11,29292.85,1343.00
21-Feb-11,29569.03,
22-Feb-11,29228.79,1315.00
23-Feb-11,28743.44,1307.00
24-Feb-11,28571.23,1306.00
25-Feb-11,28803.79,1320.00
28-Feb-11,29077.83,1327.00
1-Mar-11,28871.79,1306.00
2-Mar-11,28826.44,1308.00
3-Mar-11,29211.84,1331.00
4-Mar-11,29178.12,1321.00
7-Mar-11,29168.45,1310.00
8-Mar-11,28701.40,1322.00
9-Mar-11,28677.65,1320.00
10-Mar-11,27762.48,1295.00
11-Mar-11,28070.66,1304.00
14-Mar-11,27784.85,1296.00
15-Mar-11,27128.85,1282.00
16-Mar-11,27534.99,1257.00
17-Mar-11,27660.83,1274.00
18-Mar-11,27612.91,1279.00
22-Mar-11,27790.80,1294.00
23-Mar-11,28126.26,1298.00
24-Mar-11,28566.98,1310.00
25-Mar-11,28492.55,1314.00
28-Mar-11,28264.76,1310.00
29-Mar-11,28610.18,1319.00
30-Mar-11,29137.51,1328.00
31-Mar-11,29037.48,1326.00
1-Apr-11,29175.56,1332.00
4-Apr-11,29235.24,1333.00
5-Apr-11,29421.90,1333.00
6-Apr-11,29654.56,1336.00
7-Apr-11,29389.94,1334.00
8-Apr-11,29561.08,1328.00
11-Apr-11,29594.79,1325.00
12-Apr-11,29025.16,1314.00
13-Apr-11,29140.53,1314.00
14-Apr-11,29207.48,1315.00
15-Apr-11,29003.69,1320.00
18-Apr-11,28163.42,1305.00
19-Apr-11,28631.37,1313.00
20-Apr-11,29337.05,1330.00
21-Apr-11,29457.17,1337.00
26-Apr-11,29456.82,1347.00
28-Apr-11,29402.14,1361.00
29-Apr-11,29564.28,1364.00
3-May-11,29049.59,1357.00
4-May-11,28576.27,1347.00
5-May-11,28324.46,1335.00
6-May-11,28626.86,1340.00
9-May-11,28369.46,1346.00
10-May-11,28845.18,1357.00
11-May-11,28810.24,1342.00
12-May-11,28441.33,1349.00
13-May-11,28722.89,1338.00
16-May-11,28929.66,1330.00
17-May-11,28601.68,1329.00
19-May-11,28663.76,1344.00
20-May-11,28552.45,1333.00
23-May-11,28123.95,1317.00
24-May-11,28484.19,1316.00
25-May-11,28563.32,1321.00
26-May-11,28743.53,1326.00
27-May-11,29141.21,1331.00
30-May-11,29127.06,
31-May-11,29274.06,1345.00
1-Jun-11,29033.83,1315.00
2-Jun-11,28572.67,1313.00
3-Jun-11,28258.28,1300.00
6-Jun-11,28277.10,1286.00
7-Jun-11,28494.90,1285.00
8-Jun-11,28186.66,1280.00
9-Jun-11,28307.10,1289.00
10-Jun-11,27809.90,1271.00
13-Jun-11,27840.38,1272.00
14-Jun-11,27897.92,1288.00
15-Jun-11,27684.38,1265.00
17-Jun-11,27324.34,1272.00
20-Jun-11,27321.43,1278.00
21-Jun-11,27653.44,1296.00
22-Jun-11,27475.40,1287.00
23-Jun-11,27026.92,1284.00
24-Jun-11,27391.89,1269.00
27-Jun-11,27624.57,1280.00
28-Jun-11,28002.02,1297.00
29-Jun-11,28428.72,1307.00
30-Jun-11,28551.82,1321.00
1-Jul-11,28578.56,1340.00
4-Jul-11,28736.97,
5-Jul-11,28899.23,1338.00
6-Jul-11,28775.10,1339.00
7-Jul-11,28928.73,1353.00
8-Jul-11,28623.01,1344.00
11-Jul-11,28478.46,1320.00
12-Jul-11,28575.72,1314.00
13-Jul-11,28954.57,1318.00
14-Jul-11,28847.47,1309.00
15-Jul-11,28915.93,1316.00
18-Jul-11,28530.22,1305.00
19-Jul-11,28707.36,1327.00
20-Jul-11,28708.96,1326.00
21-Jul-11,28767.58,1344.00
22-Jul-11,28664.52,1345.00
25-Jul-11,28720.98,1337.00
26-Jul-11,28519.46,1332.00
27-Jul-11,28247.49,1305.00
28-Jul-11,28099.81,1301.00
29-Jul-11,27857.91,1292.00
1-Aug-11,27905.27,1287.00
2-Aug-11,27523.75,1254.00
3-Aug-11,27189.81,1260.00
4-Aug-11,26278.37,1200.00
5-Aug-11,25993.94,1199.00
8-Aug-11,25180.59,1120.00
10-Aug-11,25453.22,1121.00
11-Aug-11,26297.69,1173.00
12-Aug-11,26626.27,1179.00
15-Aug-11,26947.78,1205.00
16-Aug-11,26743.29,1193.00
17-Aug-11,26938.76,1194.00
18-Aug-11,26030.31,1141.00
19-Aug-11,26145.28,1124.00
22-Aug-11,26188.71,1124.00
23-Aug-11,26026.72,1162.00
24-Aug-11,26381.14,1178.00
25-Aug-11,26122.52,1159.00
26-Aug-11,26200.73,1177.00
29-Aug-11,27049.24,1210.00
30-Aug-11,27097.75,1213.00
31-Aug-11,27682.28,1219.00
1-Sep-11,27753.42,1204.00
2-Sep-11,27179.73,1174.00
5-Sep-11,26554.09,
6-Sep-11,26184.50,1165.00
7-Sep-11,27202.81,1199.00
8-Sep-11,27607.75,1186.00
9-Sep-11,27114.18,1154.00
12-Sep-11,26536.28,1162.00
13-Sep-11,26735.39,1173.00
14-Sep-11,27153.95,1189.00
15-Sep-11,27689.51,1209.00
16-Sep-11,27726.22,1216.00
19-Sep-11,27653.67,1204.00
20-Sep-11,28043.66,1202.00
21-Sep-11,27996.23,1167.00
22-Sep-11,27050.66,1130.00
23-Sep-11,26834.39,1136.00
26-Sep-11,26461.37,1163.00
27-Sep-11,27493.63,1175.00
28-Sep-11,27053.23,1151.00
29-Sep-11,26405.63,1160.00
30-Sep-11,26375.82,1131.00
3-Oct-11,26611.95,1099.00
4-Oct-11,25919.58,1124.00
5-Oct-11,26233.80,1144.00
6-Oct-11,26674.15,1165.00
7-Oct-11,27001.46,1156.00
10-Oct-11,27654.48,1195.00
11-Oct-11,27546.18,1196.00
12-Oct-11,27861.58,1207.00
13-Oct-11,27540.79,1204.00
14-Oct-11,27839.76,1225.00
17-Oct-11,27798.31,1201.00
18-Oct-11,27762.88,1225.00
19-Oct-11,27901.10,1210.00
20-Oct-11,27546.58,1215.00
21-Oct-11,28165.61,1238.00
24-Oct-11,28370.97,1254.00
25-Oct-11,28361.74,1229.00
26-Oct-11,28436.37,1242.00
27-Oct-11,29159.47,1285.00
28-Oct-11,29566.80,1285.00
31-Oct-11,29019.06,1253.00
1-Nov-11,28372.84,1218.00
2-Nov-11,28835.32,1238.00
3-Nov-11,28852.00,1261.00
4-Nov-11,28553.60,1253.00
7-Nov-11,29178.13,1261.00
8-Nov-11,29320.72,1276.00
9-Nov-11,28651.43,1229.00
10-Nov-11,28855.92,1240.00
11-Nov-11,28888.50,1264.00
14-Nov-11,28968.93,1252.00
15-Nov-11,29305.64,1258.00
16-Nov-11,29308.49,1237.00
17-Nov-11,29057.13,1216.00
18-Nov-11,28431.41,1216.00
21-Nov-11,27732.14,1193.00
22-Nov-11,28002.10,1188.00
23-Nov-11,27608.68,1162.00
24-Nov-11,27848.75,
25-Nov-11,27770.91,1159.00
28-Nov-11,28472.34,1193.00
29-Nov-11,28260.59,1195.00
30-Nov-11,29429.88,1247.00
1-Dec-11,29361.03,1245.00
2-Dec-11,29187.83,1244.00
5-Dec-11,29407.90,1257.00
6-Dec-11,29283.81,1259.00
7-Dec-11,29308.05,1261.00
8-Dec-11,29283.57,1234.00
9-Dec-11,29169.61,1255.00
12-Dec-11,28772.86,1237.00
13-Dec-11,28710.99,1226.00
14-Dec-11,28252.84,1212.00
15-Dec-11,28556.63,1216.00
19-Dec-11,28261.83,1205.00
20-Dec-11,28330.77,1241.00
21-Dec-11,28169.25,1244.00
22-Dec-11,28413.03,1254.00
23-Dec-11,28641.11,1265.00
28-Dec-11,28600.00,1250.00
29-Dec-11,28486.53,1263.00
30-Dec-11,28469.81,1258.00
3-Jan-12,29263.24,1277.00
4-Jan-12,29366.92,1277.00
5-Jan-12,29058.39,1281.00
6-Jan-12,29209.60,1278.00
9-Jan-12,29231.92,1281.00
10-Jan-12,29481.51,1292.00
11-Jan-12,29276.38,1293.00
12-Jan-12,29434.13,1296.00
13-Jan-12,29333.57,1289.00
16-Jan-12,29639.19,
17-Jan-12,29843.00,1294.00
18-Jan-12,29969.31,1308.00
19-Jan-12,30007.86,1315.00
20-Jan-12,30116.40,1315.00
23-Jan-12,30365.89,1316.00
24-Jan-12,30176.77,1315.00
25-Jan-12,30073.99,1326.00
26-Jan-12,30508.85,1318.00
27-Jan-12,30324.28,1316.00
30-Jan-12,30044.33,1313.00
31-Jan-12,30176.19,1312.00
1-Feb-12,30518.66,1324.00
2-Feb-12,30728.25,1326.00
3-Feb-12,30718.49,1345.00
6-Feb-12,30498.62,1344.00
7-Feb-12,30297.41,1347.00
8-Feb-12,30560.71,1350.00
9-Feb-12,30599.35,1352.00
10-Feb-12,30210.44,1343.00
13-Feb-12,30530.87,1352.00
14-Feb-12,30442.16,1351.00
15-Feb-12,30395.73,1343.00
16-Feb-12,30099.50,1358.00
17-Feb-12,30373.15,1361.00
20-Feb-12,30393.94,
21-Feb-12,30438.34,1362.00
22-Feb-12,30288.89,1358.00
23-Feb-12,30402.63,1364.00
24-Feb-12,30560.09,1366.00
27-Feb-12,30160.27,1368.00
28-Feb-12,30484.34,1372.00
29-Feb-12,30546.69,1366.00
1-Mar-12,30526.43,1374.00
2-Mar-12,30406.84,1370.00
5-Mar-12,30236.78,1364.00
6-Mar-12,29612.31,1343.00
7-Mar-12,29822.39,1353.00
8-Mar-12,29970.84,1366.00
9-Mar-12,30100.61,1371.00
12-Mar-12,30067.80,1371.00
13-Mar-12,30302.80,1396.00
14-Mar-12,30521.67,1394.00
15-Mar-12,30334.04,1403.00
16-Mar-12,30398.29,1404.00
19-Mar-12,30395.53,1410.00
20-Mar-12,30026.43,1406.00
22-Mar-12,29697.66,1393.00
23-Mar-12,29716.93,1397.00
26-Mar-12,29796.56,1417.00
27-Mar-12,29957.44,1413.00
28-Mar-12,29715.14,1406.00
29-Mar-12,29566.90,1403.00
30-Mar-12,29603.42,1409.00
2-Apr-12,30013.52,1419.00
3-Apr-12,30214.74,1413.00
4-Apr-12,29425.97,1399.00
5-Apr-12,29754.87,1398.00
10-Apr-12,29636.00,1359.00
11-Apr-12,29669.84,1369.00
12-Apr-12,29864.84,1388.00
13-Apr-12,29721.32,1370.00
16-Apr-12,29684.54,1370.00
17-Apr-12,29787.60,1391.00
18-Apr-12,30043.23,1385.00
19-Apr-12,30110.72,1377.00
20-Apr-12,30185.77,1379.00
23-Apr-12,29686.12,1367.00
24-Apr-12,29823.88,1372.00
25-Apr-12,30021.05,1391.00
26-Apr-12,30247.51,1400.00
30-Apr-12,30364.59,1398.00
2-May-12,30446.28,1402.00
3-May-12,30338.56,1392.00
4-May-12,30065.47,1369.00
7-May-12,29898.17,1370.00
8-May-12,29499.49,1364.00
9-May-12,29443.83,1355.00
10-May-12,29897.34,1358.00
11-May-12,30076.45,1353.00
14-May-12,29577.06,1338.00
15-May-12,29548.07,1331.00
16-May-12,29854.40,1325.00
17-May-12,29580.86,1305.00
18-May-12,29212.42,1295.00
21-May-12,29144.92,1316.00
22-May-12,29538.24,1317.00
23-May-12,28971.82,1319.00
24-May-12,29137.84,1321.00
25-May-12,29074.19,1318.00
28-May-12,29189.72,
29-May-12,29531.22,1332.00
30-May-12,29063.62,1313.00
31-May-12,29201.90,1310.00
1-Jun-12,29161.00,1278.00
4-Jun-12,29144.78,1278.00
5-Jun-12,29180.76,1286.00
6-Jun-12,29677.48,1315.00
7-Jun-12,29947.48,1315.00
8-Jun-12,29705.42,1326.00
11-Jun-12,29656.99,1309.00
12-Jun-12,29882.54,1324.00
13-Jun-12,30050.04,1315.00
14-Jun-12,29845.01,1329.00
15-Jun-12,29977.28,1343.00
18-Jun-12,30453.02,1345.00
19-Jun-12,30707.43,1358.00
20-Jun-12,30764.32,1356.00
21-Jun-12,30517.83,1326.00
22-Jun-12,30025.43,1335.00
25-Jun-12,29770.45,1314.00
26-Jun-12,29793.54,1320.00
27-Jun-12,29683.36,1332.00
28-Jun-12,29204.66,1329.00
29-Jun-12,29638.01,1362.00
2-Jul-12,29561.58,1366.00
3-Jul-12,29864.41,1374.00
4-Jul-12,29906.78,
5-Jul-12,30057.03,1368.00
6-Jul-12,30056.92,1355.00
9-Jul-12,29784.71,1353.00
10-Jul-12,29848.29,1342.00
11-Jul-12,29570.89,1342.00
12-Jul-12,29251.12,1335.00
13-Jul-12,29663.61,1357.00
16-Jul-12,29585.39,1354.00
17-Jul-12,29558.23,1364.00
18-Jul-12,29925.60,1373.00
19-Jul-12,30165.94,1377.00
20-Jul-12,30074.29,1363.00
23-Jul-12,29682.27,1351.00
24-Jul-12,29868.42,1338.00
25-Jul-12,29911.58,1338.00
26-Jul-12,30159.33,1360.00
27-Jul-12,30508.18,1386.00
30-Jul-12,30775.22,1385.00
31-Jul-12,30386.61,1379.00
1-Aug-12,30859.99,1375.00
2-Aug-12,30817.28,1365.00
3-Aug-12,30981.21,1391.00
6-Aug-12,31192.18,1394.00
7-Aug-12,31224.75,1401.00
8-Aug-12,31251.68,1402.00
10-Aug-12,31330.12,1406.00
13-Aug-12,31194.25,1404.00
14-Aug-12,31340.64,1404.00
15-Aug-12,31332.42,1406.00
16-Aug-12,31535.97,1416.00
17-Aug-12,31376.13,1418.00
20-Aug-12,31299.77,1418.00
21-Aug-12,31630.26,1413.00
22-Aug-12,31414.06,1414.00
23-Aug-12,31607.12,1402.00
24-Aug-12,31567.19,1411.00
27-Aug-12,31650.49,1410.00
28-Aug-12,31521.84,1409.00
29-Aug-12,31492.04,1411.00
30-Aug-12,31088.76,1400.00
31-Aug-12,31172.74,1407.00
3-Sep-12,31227.59,
4-Sep-12,30884.69,1405.00
5-Sep-12,30797.76,1403.00
6-Sep-12,31421.82,1432.00
7-Sep-12,31530.80,1438.00
10-Sep-12,31343.21,1429.00
11-Sep-12,31264.38,1434.00
12-Sep-12,31533.63,1437.00
13-Sep-12,31650.08,1460.00
14-Sep-12,32328.83,1466.00
17-Sep-12,32122.03,1461.00
18-Sep-12,32166.60,1459.00
19-Sep-12,32193.46,1461.00
20-Sep-12,32081.36,1460.00
21-Sep-12,31934.87,1460.00
25-Sep-12,31776.31,1442.00
26-Sep-12,31163.60,1433.00
27-Sep-12,31393.10,1447.00
28-Sep-12,31518.32,1441.00
1-Oct-12,32085.81,1445.00
2-Oct-12,32020.55,1446.00
3-Oct-12,31868.43,1451.00
4-Oct-12,32005.30,1461.00
5-Oct-12,32361.91,1461.00
8-Oct-12,32183.45,1456.00
9-Oct-12,31940.31,1442.00
10-Oct-12,32008.14,1433.00
11-Oct-12,32352.10,1433.00
12-Oct-12,32276.07,1429.00
15-Oct-12,32457.76,1440.00
16-Oct-12,32767.23,1455.00
17-Oct-12,33037.18,1461.00
18-Oct-12,32820.97,1457.00
19-Oct-12,32609.75,1433.00
22-Oct-12,32784.48,1434.00
23-Oct-12,32497.47,1413.00
24-Oct-12,32760.51,1409.00
25-Oct-12,32806.75,1413.00
26-Oct-12,32719.10,1412.00
29-Oct-12,32877.38,
30-Oct-12,33003.14,
31-Oct-12,33008.20,1412.00
1-Nov-12,33239.18,1428.00
2-Nov-12,33512.89,1414.00
5-Nov-12,33424.99,1417.00
6-Nov-12,33432.33,1428.00
7-Nov-12,33294.09,1395.00
8-Nov-12,33404.86,1378.00
9-Nov-12,33122.46,1380.00
12-Nov-12,33244.66,1380.00
13-Nov-12,33178.50,1375.00
14-Nov-12,33042.71,1356.00
15-Nov-12,32845.63,1353.00
16-Nov-12,32612.45,1360.00
19-Nov-12,33020.13,1387.00
20-Nov-12,33098.28,1388.00
21-Nov-12,33274.88,1391.00
22-Nov-12,33613.24,
23-Nov-12,33634.44,1409.00
26-Nov-12,33531.88,1406.00
27-Nov-12,33580.72,1399.00
28-Nov-12,33225.91,1410.00
29-Nov-12,33664.60,1416.00
30-Nov-12,33872.69,1416.00
3-Dec-12,33799.77,1410.00
4-Dec-12,33721.92,1407.00
5-Dec-12,33927.03,1409.00
6-Dec-12,34008.67,1414.00
7-Dec-12,33909.68,1418.00
10-Dec-12,34074.58,1419.00
11-Dec-12,34240.74,1428.00
12-Dec-12,34415.32,1429.00
13-Dec-12,34287.11,1420.00
14-Dec-12,34277.21,1414.00
18-Dec-12,34464.75,1447.00
19-Dec-12,34724.82,1436.00
20-Dec-12,34797.93,1444.00
21-Dec-12,34727.30,1430.00
24-Dec-12,34765.26,1427.00
27-Dec-12,34980.34,1418.00
28-Dec-12,34930.61,1402.00
31-Dec-12,34795.50,1426.00
2-Jan-13,35630.85,1462.00
3-Jan-13,35784.44,1459.00
4-Jan-13,35775.90,1467.00
7-Jan-13,35641.67,1462.00
8-Jan-13,35632.41,1457.00
9-Jan-13,35808.50,1461.00
10-Jan-13,35813.24,1472.00
11-Jan-13,35792.52,1472.00
14-Jan-13,35673.42,1471.00
15-Jan-13,35508.12,1472.00
16-Jan-13,35479.50,1473.00
17-Jan-13,35562.83,1481.00
18-Jan-13,35723.78,1486.00
21-Jan-13,35567.13,
22-Jan-13,35487.52,1493.00
23-Jan-13,35739.51,1495.00
24-Jan-13,36151.00,1495.00
25-Jan-13,36064.38,1503.00
28-Jan-13,36157.58,1500.00
29-Jan-13,36238.55,1508.00
30-Jan-13,36082.03,1502.00
31-Jan-13,36103.45,1498.00
1-Feb-13,36219.07,1513.00
4-Feb-13,36225.21,1496.00
5-Feb-13,36279.10,1511.00
6-Feb-13,36156.66,1512.00
7-Feb-13,36269.66,1509.00
8-Feb-13,36477.46,1518.00
11-Feb-13,36410.73,1517.00
12-Feb-13,36286.98,1519.00
13-Feb-13,36387.71,1520.00
14-Feb-13,36285.09,1521.00
15-Feb-13,36242.86,1520.00
18-Feb-13,36093.43,
19-Feb-13,36328.85,1531.00
20-Feb-13,36022.45,1512.00
21-Feb-13,35278.23,1502.00
22-Feb-13,35249.89,1516.00
25-Feb-13,35359.19,1488.00
26-Feb-13,35143.65,1497.00
27-Feb-13,34854.04,1516.00
28-Feb-13,35254.76,1515.00
1-Mar-13,35653.81,1518.00
4-Mar-13,35368.46,1525.00
5-Mar-13,36064.12,1540.00
6-Mar-13,35928.34,1542.00
7-Mar-13,36192.37,1544.00
8-Mar-13,36168.65,1551.00
11-Mar-13,36391.70,1556.00
12-Mar-13,36374.35,1553.00
13-Mar-13,36328.32,1555.00
14-Mar-13,36372.09,1563.00
15-Mar-13,36226.72,1561.00
18-Mar-13,35954.10,1552.00
19-Mar-13,35809.56,1548.00
20-Mar-13,35786.07,1559.00
22-Mar-13,35493.62,1557.00
25-Mar-13,35415.29,1552.00
26-Mar-13,35631.50,1564.00
27-Mar-13,35288.06,1563.00
28-Mar-13,35259.10,1569.00
2-Apr-13,35393.26,1570.00
3-Apr-13,34782.84,1554.00
4-Apr-13,34464.13,1560.00
5-Apr-13,33920.57,1553.00
8-Apr-13,33984.32,1563.00
9-Apr-13,33930.95,1569.00
10-Apr-13,34429.04,1588.00
11-Apr-13,34462.33,1593.00
12-Apr-13,33990.33,1589.00
15-Apr-13,33465.70,1552.00
16-Apr-13,33861.43,1575.00
17-Apr-13,33230.97,1552.00
18-Apr-13,33305.41,1542.00
19-Apr-13,33842.23,1555.00
22-Apr-13,33584.25,1563.00
23-Apr-13,34166.27,1579.00
24-Apr-13,34191.83,1579.00
25-Apr-13,34485.76,1585.00
26-Apr-13,34427.08,1582.00
29-Apr-13,34363.90,1594.00
30-Apr-13,34068.00,1598.00
2-May-13,34363.82,1598.00
3-May-13,34963.97,1614.00
6-May-13,35199.18,1618.00
7-May-13,35214.02,1626.00
8-May-13,35827.46,1633.00
9-May-13,35679.33,1627.00
10-May-13,35579.82,1634.00
13-May-13,35740.30,1634.00
14-May-13,36053.37,1650.00
15-May-13,36322.20,1659.00
16-May-13,36785.06,1651.00
17-May-13,36771.80,1668.00
20-May-13,36545.18,1666.00
21-May-13,37302.58,1669.00
22-May-13,37309.67,1655.00
23-May-13,36312.44,1651.00
24-May-13,36444.22,1650.00
27-May-13,36915.27,
28-May-13,37445.94,1660.00
29-May-13,36739.42,1648.00
30-May-13,37500.78,1654.00
31-May-13,37599.86,1631.00
3-Jun-13,36561.35,1640.00
4-Jun-13,36387.96,1631.00
5-Jun-13,36294.26,1609.00
6-Jun-13,35869.25,1623.00
7-Jun-13,36345.72,1643.00
10-Jun-13,36485.77,1643.00
11-Jun-13,35256.40,1626.00
12-Jun-13,35401.32,1613.00
13-Jun-13,35453.21,1636.00
14-Jun-13,35937.44,1627.00
18-Jun-13,36599.39,1652.00
19-Jun-13,36391.61,1629.00
20-Jun-13,35199.29,1588.00
21-Jun-13,34670.34,1592.00
